종목명,종목코드,현재가,시가총액,매출성장률,순이익률,부채비율,PER,PBR,평가점수,종합평가,평가이유,성장성점수,수익성점수,안정성점수,투자지표점수
핑거스토리,417180,2475,43432841925,0.0,9.239130434782608,40.92664092664093,18.8838,1.6916,20,주의 필요,매출 성장률이 0.00%로 저조함; 순이익률이 9.24%로 개선 필요; 부채비율이 40.93%로 높음; PER이 18.88로 고평가 가능성; PBR이 1.69로 적정 수준,0,0,0,20
제이아이테크,417500,3320,108845350080,32.02764976958525,14.136125654450263,73.1534090909091,12.3688,1.5769,70,좋음,매출 성장률이 32.03%로 우수함; 순이익률이 14.14%로 양호함; 부채비율이 73.15%로 높음; PER이 12.37로 적정 수준; PBR이 1.58로 적정 수준,20,10,0,40
트루엔,417790,9310,102406741500,13.559322033898304,26.865671641791046,6.458123107971746,7.1116,1.069,90,매우 좋음,매출 성장률이 13.56%로 양호함; 순이익률이 26.87%로 우수함; 부채비율이 6.46%로 안정적임; PER이 7.11로 적정 수준; PBR이 1.07로 적정 수준,10,20,20,40
저스템,417840,10930,79381857500,7.7994428969359335,-5.684754521963824,64.93775933609959,23.3476,1.6917,20,주의 필요,매출 성장률이 7.80%로 저조함; 순이익률이 -5.68%로 개선 필요; 부채비율이 64.94%로 높음; PER이 23.35로 고평가 가능성; PBR이 1.69로 적정 수준,0,0,0,20
오브젠,417860,17950,79890765050,-10.588235294117647,-21.710526315789476,195.0,-57.0648,9.1565,10,주의 필요,매출 성장률이 -10.59%로 저조함; 순이익률이 -21.71%로 개선 필요; 부채비율이 195.00%로 높음; PER이 -57.06로 저평가 가능성; PBR이 9.16로 고평가 가능성,0,0,0,10
모델솔루션,417970,10950,70043865000,5.1004636785162285,7.794117647058823,35.32934131736527,13.2158,1.0726,40,보통,매출 성장률이 5.10%로 저조함; 순이익률이 7.79%로 개선 필요; 부채비율이 35.33%로 높음; PER이 13.22로 적정 수준; PBR이 1.07로 적정 수준,0,0,0,40
시큐레터,418250,6550,45439033350,-36.36363636363637,-671.4285714285714,57.971014492753625,-5.4094,4.9123,10,주의 필요,매출 성장률이 -36.36%로 저조함; 순이익률이 -671.43%로 개선 필요; 부채비율이 57.97%로 높음; PER이 -5.41로 저평가 가능성; PBR이 4.91로 고평가 가능성,0,0,0,10
라온텍,418420,4890,148350658620,-16.822429906542055,-73.03370786516854,74.53416149068323,-17.2501,8.7781,10,주의 필요,매출 성장률이 -16.82%로 저조함; 순이익률이 -73.03%로 개선 필요; 부채비율이 74.53%로 높음; PER이 -17.25로 저평가 가능성; PBR이 8.78로 고평가 가능성,0,0,0,10
KT밀리의서재,418470,16280,139206844920,28.26855123674912,15.84022038567493,25.28409090909091,11.5047,2.0015,50,보통,매출 성장률이 28.27%로 우수함; 순이익률이 15.84%로 양호함; 부채비율이 25.28%로 높음; PER이 11.50로 적정 수준; PBR이 2.00로 고평가 가능성,20,10,0,20
제이오,418550,8840,283036229320,-27.59825327510917,-10.735826296743065,24.77578475336323,-28.0234,1.5433,30,주의 필요,매출 성장률이 -27.60%로 저조함; 순이익률이 -10.74%로 개선 필요; 부채비율이 24.78%로 높음; PER이 -28.02로 저평가 가능성; PBR이 1.54로 적정 수준,0,0,0,30
E8,418620,4165,53522236705,-37.83783783783784,-469.5652173913044,246.66666666666669,-5.5178,5.3124,10,주의 필요,매출 성장률이 -37.84%로 저조함; 순이익률이 -469.57%로 개선 필요; 부채비율이 246.67%로 높음; PER이 -5.52로 저평가 가능성; PBR이 5.31로 고평가 가능성,0,0,0,10
삼기에너지솔루션즈,419050,1809,103467998160,8.58085808580858,-4.86322188449848,176.48752399232245,-21.1159,1.0048,30,주의 필요,매출 성장률이 8.58%로 저조함; 순이익률이 -4.86%로 개선 필요; 부채비율이 176.49%로 높음; PER이 -21.12로 저평가 가능성; PBR이 1.00로 적정 수준,0,0,0,30
엔젯,419080,6800,71950643600,-47.93388429752066,-55.55555555555556,13.022113022113022,,,20,주의 필요,매출 성장률이 -47.93%로 저조함; 순이익률이 -55.56%로 개선 필요; 부채비율이 13.02%로 안정적임; PER이 nan로 고평가 가능성; PBR이 nan로 고평가 가능성,0,0,20,0
산돌,419120,15600,121279485600,10.56338028169014,31.84713375796178,30.511463844797177,20.2132,2.2021,30,주의 필요,매출 성장률이 10.56%로 양호함; 순이익률이 31.85%로 우수함; 부채비율이 30.51%로 높음; PER이 20.21로 고평가 가능성; PBR이 2.20로 고평가 가능성,10,20,0,0
SAMG엔터,419530,75900,670760937000,22.397476340694006,-16.666666666666664,216.23376623376623,-94.4734,21.06,30,주의 필요,매출 성장률이 22.40%로 우수함; 순이익률이 -16.67%로 개선 필요; 부채비율이 216.23%로 높음; PER이 -94.47로 저평가 가능성; PBR이 21.06로 고평가 가능성,20,0,0,10
비스토스,419540,1414,32511410554,-4.694835680751173,3.9408866995073892,10.309278350515463,-108.3714,1.7179,50,보통,매출 성장률이 -4.69%로 저조함; 순이익률이 3.94%로 개선 필요; 부채비율이 10.31%로 안정적임; PER이 -108.37로 저평가 가능성; PBR이 1.72로 적정 수준,0,0,20,30
제이투케이바이오,420570,9800,57305333400,16.140350877192983,-5.13595166163142,14.696485623003195,20.4662,1.8606,50,보통,매출 성장률이 16.14%로 양호함; 순이익률이 -5.14%로 개선 필요; 부채비율이 14.70%로 안정적임; PER이 20.47로 고평가 가능성; PBR이 1.86로 적정 수준,10,0,20,20
기가비스,420770,24700,313091222600,-71.44420131291028,13.026819923371647,11.66747690811862,111.8183,1.5469,50,보통,매출 성장률이 -71.44%로 저조함; 순이익률이 13.03%로 양호함; 부채비율이 11.67%로 안정적임; PER이 111.82로 고평가 가능성; PBR이 1.55로 적정 수준,0,10,20,20
벨로크,424760,882,17344531764,17.045454545454543,-3.8834951456310676,58.2995951417004,-17.3445,0.7116,40,보통,매출 성장률이 17.05%로 양호함; 순이익률이 -3.88%로 개선 필요; 부채비율이 58.30%로 높음; PER이 -17.34로 저평가 가능성; PBR이 0.71로 적정 수준,10,0,0,30
이뮨온시아,424870,5620,415352107780,600.0,-814.2857142857142,35.051546391752574,,,20,주의 필요,매출 성장률이 600.00%로 우수함; 순이익률이 -814.29%로 개선 필요; 부채비율이 35.05%로 높음; PER 데이터 없음; PBR이 nan로 고평가 가능성,20,0,0,0
스마트레이더시스템,424960,7840,122910345600,14.634146341463413,-138.29787234042556,99.37888198757764,-16.837,7.0842,20,주의 필요,매출 성장률이 14.63%로 양호함; 순이익률이 -138.30%로 개선 필요; 부채비율이 99.38%로 높음; PER이 -16.84로 저평가 가능성; PBR이 7.08로 고평가 가능성,10,0,0,10
마이크로투나노,424980,8220,48653275800,8.51063829787234,-77.45098039215686,74.25742574257426,-9.3564,1.5228,30,주의 필요,매출 성장률이 8.51%로 저조함; 순이익률이 -77.45%로 개선 필요; 부채비율이 74.26%로 높음; PER이 -9.36로 저평가 가능성; PBR이 1.52로 적정 수준,0,0,0,30
티이엠씨,425040,7000,149303574000,54.482071713147405,5.51257253384913,50.8044333214158,12.442,0.5383,60,좋음,매출 성장률이 54.48%로 우수함; 순이익률이 5.51%로 개선 필요; 부채비율이 50.80%로 높음; PER이 12.44로 적정 수준; PBR이 0.54로 적정 수준,20,0,0,40
시지트로닉스,429270,6040,28135226000,-2.4,-46.72131147540984,42.97872340425532,-4.4659,1.1543,30,주의 필요,매출 성장률이 -2.40%로 저조함; 순이익률이 -46.72%로 개선 필요; 부채비율이 42.98%로 높음; PER이 -4.47로 저평가 가능성; PBR이 1.15로 적정 수준,0,0,0,30
한싹,430690,5280,57527326560,-14.937759336099585,0.4878048780487805,21.910112359550563,287.6366,1.6663,20,주의 필요,매출 성장률이 -14.94%로 저조함; 순이익률이 0.49%로 개선 필요; 부채비율이 21.91%로 높음; PER이 287.64로 고평가 가능성; PBR이 1.67로 적정 수준,0,0,0,20
케이쓰리아이,431190,4850,36309243700,6.106870229007633,-21.58273381294964,13.128491620111731,,,20,주의 필요,매출 성장률이 6.11%로 저조함; 순이익률이 -21.58%로 개선 필요; 부채비율이 13.13%로 안정적임; PER이 nan로 고평가 가능성; PBR이 nan로 고평가 가능성,0,0,20,0
와이랩,432430,5230,86338513600,28.865979381443296,-38.0,37.309644670050766,-8.5484,2.111,30,주의 필요,매출 성장률이 28.87%로 우수함; 순이익률이 -38.00%로 개선 필요; 부채비율이 37.31%로 높음; PER이 -8.55로 저평가 가능성; PBR이 2.11로 고평가 가능성,20,0,0,10
케이엔에스,432470,10770,94469658120,-10.0,7.4074074074074066,16.206261510128915,47.2348,1.7294,40,보통,매출 성장률이 -10.00%로 저조함; 순이익률이 7.41%로 개선 필요; 부채비율이 16.21%로 안정적임; PER이 47.23로 고평가 가능성; PBR이 1.73로 적정 수준,0,0,20,20
퀄리타스반도체,432720,15620,220126599440,-43.51851851851852,-313.11475409836066,26.429980276134124,-12.0288,5.2132,10,주의 필요,매출 성장률이 -43.52%로 저조함; 순이익률이 -313.11%로 개선 필요; 부채비율이 26.43%로 높음; PER이 -12.03로 저평가 가능성; PBR이 5.21로 고평가 가능성,0,0,0,10
엠에프씨,432980,3855,33121165410,19.07514450867052,-5.825242718446602,28.621908127208478,,,10,주의 필요,매출 성장률이 19.08%로 양호함; 순이익률이 -5.83%로 개선 필요; 부채비율이 28.62%로 높음; PER이 nan로 고평가 가능성; PBR이 nan로 고평가 가능성,10,0,0,0
모니터랩,434480,4085,50287575500,4.929577464788732,14.093959731543624,18.933333333333334,27.9375,1.3684,50,보통,매출 성장률이 4.93%로 저조함; 순이익률이 14.09%로 양호함; 부채비율이 18.93%로 안정적임; PER이 27.94로 고평가 가능성; PBR이 1.37로 적정 수준,0,10,20,20
에르코스,435570,17000,129488711000,10.606060606060606,2.4657534246575343,124.28940568475453,,,10,주의 필요,매출 성장률이 10.61%로 양호함; 순이익률이 2.47%로 개선 필요; 부채비율이 124.29%로 높음; PER이 nan로 고평가 가능성; PBR이 nan로 고평가 가능성,10,0,0,0
버넥트,438700,4190,46697089100,-29.230769230769234,-273.9130434782609,34.04907975460122,-3.9574,1.3694,30,주의 필요,매출 성장률이 -29.23%로 저조함; 순이익률이 -273.91%로 개선 필요; 부채비율이 34.05%로 높음; PER이 -3.96로 저평가 가능성; PBR이 1.37로 적정 수준,0,0,0,30
마녀공장,439090,17720,290222767200,21.80952380952381,12.822517591868648,13.796133567662567,17.915,2.5924,50,보통,매출 성장률이 21.81%로 우수함; 순이익률이 12.82%로 양호함; 부채비율이 13.80%로 안정적임; PER이 17.91로 고평가 가능성; PBR이 2.59로 고평가 가능성,20,10,20,0
블루엠텍,439580,5230,175260767490,17.032484635645304,-3.6009002250562636,145.4352441613588,,,10,주의 필요,매출 성장률이 17.03%로 양호함; 순이익률이 -3.60%로 개선 필요; 부채비율이 145.44%로 높음; PER이 nan로 고평가 가능성; PBR이 nan로 고평가 가능성,10,0,0,0
파두,440110,12050,595772882650,93.33333333333333,-210.3448275862069,37.2829417773238,-6.7548,5.2112,30,주의 필요,매출 성장률이 93.33%로 우수함; 순이익률이 -210.34%로 개선 필요; 부채비율이 37.28%로 높음; PER이 -6.75로 저평가 가능성; PBR이 5.21로 고평가 가능성,20,0,0,10
HB인베스트먼트,440290,2170,58822211700,,,5.2691867124856815,12.7874,0.6947,60,좋음,매출 데이터 부족; 재무 데이터 부족; 부채비율이 5.27%로 안정적임; PER이 12.79로 적정 수준; PBR이 0.69로 적정 수준,0,0,20,40
오픈놀,440320,5140,50397700000,102.39043824701196,3.149606299212598,82.6086956521739,23.9989,1.1893,40,보통,매출 성장률이 102.39%로 우수함; 순이익률이 3.15%로 개선 필요; 부채비율이 82.61%로 높음; PER이 24.00로 고평가 가능성; PBR이 1.19로 적정 수준,20,0,0,20
파인엠텍,441270,10780,398729572780,0.5789473684210527,-4.133961276818419,102.98416565164435,-17.8802,2.3468,10,주의 필요,매출 성장률이 0.58%로 저조함; 순이익률이 -4.13%로 개선 필요; 부채비율이 102.98%로 높음; PER이 -17.88로 저평가 가능성; PBR이 2.35로 고평가 가능성,0,0,0,10
HD현대마린솔루션,443060,192500,8629622925000,22.02027263194687,13.056430822114006,48.959276018099544,34.9519,12.3642,30,주의 필요,매출 성장률이 22.02%로 우수함; 순이익률이 13.06%로 양호함; 부채비율이 48.96%로 높음; PER이 34.95로 고평가 가능성; PBR이 12.36로 고평가 가능성,20,10,0,0
레뷰코퍼레이션,443250,12250,136161935000,23.173803526448363,13.496932515337424,77.94117647058823,16.8101,2.5145,30,주의 필요,매출 성장률이 23.17%로 우수함; 순이익률이 13.50%로 양호함; 부채비율이 77.94%로 높음; PER이 16.81로 고평가 가능성; PBR이 2.51로 고평가 가능성,20,10,0,0
에스피소프트,443670,6340,156860425280,28.125,0.6651884700665188,22.647527910685806,,,20,주의 필요,매출 성장률이 28.12%로 우수함; 순이익률이 0.67%로 개선 필요; 부채비율이 22.65%로 높음; PER이 nan로 고평가 가능성; PBR이 nan로 고평가 가능성,20,0,0,0
심플랫폼,444530,11770,73459241790,63.63636363636363,-111.11111111111111,160.71428571428572,,,20,주의 필요,매출 성장률이 63.64%로 우수함; 순이익률이 -111.11%로 개선 필요; 부채비율이 160.71%로 높음; PER이 nan로 고평가 가능성; PBR이 nan로 고평가 가능성,20,0,0,0
에이직랜드,445090,31950,347349537000,26.819407008086255,-14.87778958554729,98.22064056939502,-14.4729,3.9561,30,주의 필요,매출 성장률이 26.82%로 우수함; 순이익률이 -14.88%로 개선 필요; 부채비율이 98.22%로 높음; PER이 -14.47로 저평가 가능성; PBR이 3.96로 고평가 가능성,20,0,0,10
퓨릿,445180,6450,109902762600,1.6597510373443984,9.63265306122449,11.361200428724544,8.7922,1.1985,60,좋음,매출 성장률이 1.66%로 저조함; 순이익률이 9.63%로 개선 필요; 부채비율이 11.36%로 안정적임; PER이 8.79로 적정 수준; PBR이 1.20로 적정 수준,0,0,20,40
큐리옥스바이오시스템즈,445680,39000,630341478000,-32.35294117647059,-176.08695652173913,45.06172839506173,-70.0379,13.3618,10,주의 필요,매출 성장률이 -32.35%로 저조함; 순이익률이 -176.09%로 개선 필요; 부채비율이 45.06%로 높음; PER이 -70.04로 저평가 가능성; PBR이 13.36로 고평가 가능성,0,0,0,10
유니드비티플러스,446070,4200,44567103000,15.462085308056873,3.2837352488455616,20.89322381930185,7.8188,0.2285,40,보통,매출 성장률이 15.46%로 양호함; 순이익률이 3.28%로 개선 필요; 부채비율이 20.89%로 높음; PER이 7.82로 적정 수준; PBR이 0.23로 저평가 가능성,10,0,0,30
메가터치,446540,4200,87238200000,5.788423153692615,9.433962264150944,17.934782608695652,872.382,1.6337,40,보통,매출 성장률이 5.79%로 저조함; 순이익률이 9.43%로 개선 필요; 부채비율이 17.93%로 안정적임; PER이 872.38로 고평가 가능성; PBR이 1.63로 적정 수준,0,0,20,20
에코아이,448280,14200,420762031800,-60.18518518518518,8.914728682170542,16.57587548638132,-601.0886,3.3131,30,주의 필요,매출 성장률이 -60.19%로 저조함; 순이익률이 8.91%로 개선 필요; 부채비율이 16.58%로 안정적임; PER이 -601.09로 저평가 가능성; PBR이 3.31로 고평가 가능성,0,0,20,10
코츠테크놀로지,448710,24750,130199577750,26.705653021442494,12.615384615384615,45.414847161572055,14.6292,2.9743,50,보통,매출 성장률이 26.71%로 우수함; 순이익률이 12.62%로 양호함; 부채비율이 45.41%로 높음; PER이 14.63로 적정 수준; PBR이 2.97로 고평가 가능성,20,10,0,20
한국피아이엠,448900,12490,74995667930,-1.5789473684210527,7.4866310160427805,75.05720823798627,24.1922,1.6555,20,주의 필요,매출 성장률이 -1.58%로 저조함; 순이익률이 7.49%로 개선 필요; 부채비율이 75.06%로 높음; PER이 24.19로 고평가 가능성; PBR이 1.66로 적정 수준,0,0,0,20
에코프로머티,450080,52800,3692431987200,-68.5249343832021,-14.242828552368245,74.91865509761388,-89.1892,4.9825,10,주의 필요,매출 성장률이 -68.52%로 저조함; 순이익률이 -14.24%로 개선 필요; 부채비율이 74.92%로 높음; PER이 -89.19로 저평가 가능성; PBR이 4.98로 고평가 가능성,0,0,0,10
코오롱모빌리티그룹,450140,2570,161337532500,-6.034124011652101,-0.5535872453498671,280.1741195092996,-35.8528,0.7397,30,주의 필요,매출 성장률이 -6.03%로 저조함; 순이익률이 -0.55%로 개선 필요; 부채비율이 280.17%로 높음; PER이 -35.85로 저평가 가능성; PBR이 0.74로 적정 수준,0,0,0,30
